<org.apache.flink.configuration.description.Formatter: void format(org.apache.flink.configuration.description.TextElement)>/$stack10
<java.lang.invoke.MethodHandles$Lookup: java.lang.invoke.MethodHandleInfo revealDirect(java.lang.invoke.MethodHandle)>/l5#21#_1363
<org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer: void <init>(org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer)>/serializerInstance#_171
<com.esotericsoftware.kryo.util.Util: java.lang.String className(java.lang.Class)>/elementClass#_101
<org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshot: org.apache.flink.api.common.typeutils.TypeSerializerSchemaCompatibility resolveSchemaCompatibility(org.apache.flink.api.common.typeutils.TypeSerializer)>/fieldSerializerSnapshots#_185
<org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshot: org.apache.flink.api.common.typeutils.TypeSerializerSchemaCompatibility resolveSchemaCompatibility(org.apache.flink.api.common.typeutils.TypeSerializer)>/registeredSubclassSerializerSnapshots#_188
<org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshot: org.apache.flink.api.common.typeutils.TypeSerializerSchemaCompatibility resolveSchemaCompatibility(org.apache.flink.api.common.typeutils.TypeSerializer)>/nonRegisteredSubclassSerializerSnapshots#_191
<org.apache.flink.configuration.RestOptions: void <clinit>()>/$stack44
<org.apache.flink.configuration.ConfigurationTest: void testThrowsExceptionIfTryingToParseInvalidStringForEnum()>/$stack13
<org.apache.flink.configuration.ConfigurationTest: void testToMap()>/$stack28
<org.apache.flink.configuration.ConfigurationTest: void testToMap()>/$stack32
<org.apache.flink.configuration.ConfigurationTest: void testToMap()>/$stack40
<org.apache.flink.api.common.operators.ResourceSpec: boolean lessThanOrEqual(org.apache.flink.api.common.operators.ResourceSpec)>/$stack37
<org.apache.flink.api.common.operators.ResourceSpec: boolean lessThanOrEqual(org.apache.flink.api.common.operators.ResourceSpec)>/$stack40
<org.apache.flink.configuration.Configuration: java.util.Optional getOptional(org.apache.flink.configuration.ConfigOption)>/clazz#_690
<org.apache.flink.configuration.Configuration: boolean removeConfig(org.apache.flink.configuration.ConfigOption)>/$stack9
<org.apache.flink.configuration.Configuration: java.util.Optional getRawValueFromOption(org.apache.flink.configuration.ConfigOption)>/$stack6
<org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtil: java.util.List readSerializersAndConfigsWithResilience(org.apache.flink.core.memory.DataInputView,java.lang.ClassLoader)>/serializer#_218
<org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtil: java.util.List readSerializersAndConfigsWithResilience(org.apache.flink.core.memory.DataInputView,java.lang.ClassLoader)>/configSnapshot_$$A_1#_223
<org.apache.flink.configuration.NettyShuffleEnvironmentOptions: void <clinit>()>/$stack10
<org.apache.flink.configuration.NettyShuffleEnvironmentOptions: void <clinit>()>/$stack21
<org.apache.flink.api.common.typeutils.base.EnumSerializerTest: void testReconfiguration()>/$stack82
<org.apache.flink.api.common.typeutils.base.EnumSerializerTest: void testConfigurationSnapshotSerialization()>/$stack77
<org.apache.flink.api.common.typeutils.base.EnumSerializerTest: void testSerializeEnumSerializer()>/$stack59
<org.apache.flink.api.common.typeutils.base.EnumSerializerTest: void testSerializeReconfiguredEnumSerializer()>/$stack82
<org.apache.flink.api.java.typeutils.TypeExtractor: org.apache.flink.api.common.typeinfo.TypeInformation createTypeInfoWithTypeHierarchy(java.util.List,java.lang.reflect.Type,org.apache.flink.api.common.typeinfo.TypeInformation,org.apache.flink.api.common.typeinfo.TypeInformation)>/$stack53
<org.apache.flink.api.java.typeutils.TypeExtractor: org.apache.flink.api.common.typeinfo.TypeInformation createTypeInfoWithTypeHierarchy(java.util.List,java.lang.reflect.Type,org.apache.flink.api.common.typeinfo.TypeInformation,org.apache.flink.api.common.typeinfo.TypeInformation)>/curT_$$A_3#_904
<org.apache.flink.api.java.typeutils.TypeExtractor: org.apache.flink.api.common.typeinfo.TypeInformation createTypeInfoWithTypeHierarchy(java.util.List,java.lang.reflect.Type,org.apache.flink.api.common.typeinfo.TypeInformation,org.apache.flink.api.common.typeinfo.TypeInformation)>/classArray_$$A_1#_955
<org.apache.flink.api.java.typeutils.TypeExtractor: org.apache.flink.api.common.typeinfo.TypeInformation createTypeInfoWithTypeHierarchy(java.util.List,java.lang.reflect.Type,org.apache.flink.api.common.typeinfo.TypeInformation,org.apache.flink.api.common.typeinfo.TypeInformation)>/subTypesInfo#10#_949
<org.apache.flink.api.java.typeutils.TypeExtractor: org.apache.flink.api.common.typeinfo.TypeInformation createTypeInfoWithTypeHierarchy(java.util.List,java.lang.reflect.Type,org.apache.flink.api.common.typeinfo.TypeInformation,org.apache.flink.api.common.typeinfo.TypeInformation)>/$stack20
