GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Flink : Core,org.apache.flink.api.common.typeutils.base.array,ShortPrimitiveArraySerializer,90,11,6,0,25,3,13,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base.array,FloatPrimitiveArraySerializer.FloatPrimitiveArraySerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base.array,CharPrimitiveArrayComparator,87,0,10,0,15,0,9,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils.base.array,IntPrimitiveArraySerializer.IntPrimitiveArraySerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base.array,BooleanPrimitiveArraySerializer,88,11,6,0,25,3,13,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base.array,BooleanPrimitiveArraySerializer.BooleanPrimitiveArraySerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base.array,IntPrimitiveArrayComparator,87,0,10,0,15,0,9,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils.base.array,DoublePrimitiveArraySerializer,90,11,6,0,25,3,13,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base.array,DoublePrimitiveArrayComparator,95,0,10,0,16,0,9,0,4,0
Flink : Core,org.apache.flink.api.common.operators.util,ListKeyGroupedIterator.ValuesIterator,12,49,2,4,3,14,3,6,1,5
Flink : Core,org.apache.flink.api.common.operators.util,ListKeyGroupedIterator,9,178,4,20,3,42,4,12,0,4
Flink : Core,org.apache.flink.api.common.operators.util,JoinHashMap,77,0,6,0,19,0,8,0,5,0
Flink : Core,org.apache.flink.api.common.operators.util,JoinHashMap.Prober,65,0,6,0,14,0,5,0,2,0
Flink : Core,org.apache.flink.api.common.operators.util,UserCodeObjectWrapper,76,101,7,13,19,29,10,6,4,2
Flink : Core,org.apache.flink.api.common.operators.util,TypeComparable,37,0,4,0,10,0,5,0,3,0
Flink : Core,org.apache.flink.api.common.operators.util,OperatorValidationUtils,98,0,18,0,22,0,17,0,8,0
Flink : Core,org.apache.flink.api.common.operators.util,FieldList,126,192,26,20,33,42,23,19,7,12
Flink : Core,org.apache.flink.api.common.operators.util,UserCodeClassWrapper,26,0,0,0,8,0,6,0,6,0
Flink : Core,org.apache.flink.api.common.operators.util,FieldSet,184,248,29,21,44,62,27,22,8,16
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem.StreamProgressTracker,0,31,0,2,0,11,0,4,0,3
Flink : Core,org.apache.flink.core.fs,RefCountedFile,17,42,2,2,7,13,3,6,2,5
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem.InStream,84,82,1,3,35,24,8,10,7,9
Flink : Core,org.apache.flink.core.fs,SafetyNetCloseableRegistry.PhantomDelegatingCloseableRef,0,38,1,1,0,11,1,3,0,3
Flink : Core,org.apache.flink.core.fs,ClosingFSDataInputStream,44,45,6,0,13,9,8,3,5,3
Flink : Core,org.apache.flink.core.fs,OutputStreamAndPath,0,19,0,0,0,6,0,3,0,3
Flink : Core,org.apache.flink.core.fs,FSDataInputStreamWrapper,51,11,0,0,15,4,11,2,11,2
Flink : Core,org.apache.flink.core.fs,Path,168,607,28,76,45,126,30,52,6,24
Flink : Core,org.apache.flink.core.fs,ConnectionLimitingFactory,9,60,0,2,3,13,2,5,2,4
Flink : Core,org.apache.flink.core.fs,PluginFileSystemFactory,25,36,0,0,5,7,4,3,4,3
Flink : Core,org.apache.flink.core.fs,FSDataOutputStream,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.core.fs,PluginFileSystemFactory.ClassLoaderFixingFileSystem,194,26,0,0,30,7,15,3,15,3
Flink : Core,org.apache.flink.core.fs,SafetyNetWrapperFileSystem,122,29,0,0,23,7,19,3,19,3
Flink : Core,org.apache.flink.core.fs,RecoverableFsDataOutputStream,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.core.fs,CloseableRegistry,36,0,2,0,9,0,6,0,5,0
Flink : Core,org.apache.flink.core.fs,SafetyNetCloseableRegistry,14,146,10,16,1,40,10,11,0,8
Flink : Core,org.apache.flink.core.fs,SafetyNetCloseableRegistry.CloseableReaperThread,5,38,1,3,2,18,1,4,0,3
Flink : Core,org.apache.flink.core.fs,UnsupportedSchemeFactory,10,25,1,1,2,8,2,3,1,3
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem.ConnectionLimitingSettings,39,146,7,19,4,41,7,10,0,4
Flink : Core,org.apache.flink.core.fs,FileInputSplit,86,23,20,0,9,8,13,4,3,4
Flink : Core,org.apache.flink.core.fs,FSDataOutputStreamWrapper,28,16,0,0,11,6,6,3,6,3
Flink : Core,org.apache.flink.core.fs,FileSystemSafetyNet,4,56,2,4,1,13,3,5,1,4
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem.StreamTimeoutException,0,10,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.core.fs,FileSystem.FSKey,23,64,9,11,3,10,9,5,1,3
Flink : Core,org.apache.flink.core.fs,FSDataInputStream,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.core.fs,ClosingFSDataOutputStream,35,60,5,1,10,14,8,4,5,4
Flink : Core,org.apache.flink.core.fs,FileSystem.WriteMode,0,24,0,0,0,3,0,1,0,1
Flink : Core,org.apache.flink.core.fs,FileSystem,321,566,32,48,74,159,28,34,7,14
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem.OutStream,37,86,1,3,19,27,3,10,2,9
Flink : Core,org.apache.flink.core.fs,FileSystemKind,0,24,0,0,0,3,0,1,0,1
Flink : Core,org.apache.flink.core.fs,EntropyInjector,30,117,4,12,9,32,4,9,1,4
Flink : Core,org.apache.flink.core.fs,LimitedConnectionsFileSystem,122,614,16,64,21,123,32,51,16,27
Flink : Core,org.apache.flink.core.fs,UnsupportedFileSystemSchemeException,0,9,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.io.compression,Bzip2InputStreamFactory,5,13,0,0,1,4,1,4,1,4
Flink : Core,org.apache.flink.api.common.io.compression,GzipInflaterInputStreamFactory,0,27,0,0,0,5,0,5,0,5
Flink : Core,org.apache.flink.api.common.io.compression,XZInputStreamFactory,6,13,0,0,1,4,1,4,1,4
Flink : Core,org.apache.flink.api.common.io.compression,ZStandardInputStreamFactory,0,18,0,0,0,5,0,5,0,5
Flink : Core,org.apache.flink.api.common.io.compression,DeflateInflaterInputStreamFactory,0,18,0,0,0,5,0,5,0,5
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializer,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeutils,GenericPairComparator,7,140,2,10,2,25,2,8,0,4
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSnapshotSerializationUtil.TypeSerializerSnapshotSerializationProxy,21,117,3,6,3,37,3,12,0,10
Flink : Core,org.apache.flink.api.common.typeutils,SingleThreadAccessCheckingTypeSerializer.SingleThreadAccessCheckingTypeSerializerSnapshot,25,0,0,0,7,0,5,0,5,0
Flink : Core,org.apache.flink.api.common.typeutils,BackwardsCompatibleSerializerSnapshot,55,0,6,0,15,0,11,0,8,0
Flink : Core,org.apache.flink.api.common.typeutils,CompositeSerializer.ConfigSnapshot,9,0,0,0,4,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSnapshotSerializationUtil,3,29,0,0,1,8,1,3,1,3
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSnapshot,8,33,1,3,2,10,1,3,0,2
Flink : Core,org.apache.flink.api.common.typeutils,SimpleTypeSerializerSnapshot,36,31,7,2,7,11,8,6,3,6
Flink : Core,org.apache.flink.api.common.typeutils,ParameterlessTypeSerializerConfig,98,0,16,0,30,0,18,0,10,0
Flink : Core,org.apache.flink.api.common.typeutils,SingleThreadAccessCheckingTypeSerializer.SingleThreadAccessCheck,37,0,6,0,7,0,6,0,3,0
Flink : Core,org.apache.flink.api.common.typeutils,TypeComparator,7,3,0,0,2,1,2,1,2,1
Flink : Core,org.apache.flink.api.common.typeutils,TypePairComparator,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeSerializerConfigSnapshot,119,0,10,0,31,0,16,0,11,0
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeSerializerSnapshot,42,167,4,16,10,59,7,21,3,15
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerConfigSnapshot,43,84,4,6,8,24,4,10,1,8
Flink : Core,org.apache.flink.api.common.typeutils,NestedSerializersSnapshotDelegate,134,101,18,6,31,26,16,10,6,8
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerUtils,4,25,1,1,1,9,1,4,0,4
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeSerializerSnapshot.OuterSchemaCompatibility,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeutils,CompositeType.FlatFieldDescriptor,5,35,1,1,1,8,1,4,0,4
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeSerializerUtil.IntermediateCompatibilityResult,6,103,2,16,1,19,2,19,0,11
Flink : Core,org.apache.flink.api.common.typeutils,CompositeType,75,169,14,24,12,40,17,14,6,6
Flink : Core,org.apache.flink.api.common.typeutils,SameTypePairComparator,30,0,0,0,9,0,4,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSchemaCompatibility.Type,0,44,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeutils,CompositeSerializer,18,349,5,31,2,66,6,29,1,16
Flink : Core,org.apache.flink.api.common.typeutils,CompositeType.InvalidFieldReferenceException,0,4,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeutils,SingleThreadAccessCheckingTypeSerializer.SingleThreadAccessChecker,53,0,6,0,8,0,7,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils,CompositeSerializer.PrecomputedParameters,0,76,0,10,0,21,0,7,0,2
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeComparator,14,3,0,0,3,1,1,1,1,1
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSerializationUtil.TypeSerializerSerializationProxy,15,95,1,1,5,27,1,6,0,6
Flink : Core,org.apache.flink.api.common.typeutils,UnloadableDummyTypeSerializer,82,22,6,0,18,8,16,4,13,4
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSchemaCompatibility,18,86,1,7,1,16,2,13,1,10
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSerializationUtil,16,209,2,8,5,46,4,9,2,6
Flink : Core,org.apache.flink.api.common.typeutils,CompositeTypeSerializerUtil,30,85,4,14,7,24,6,8,3,2
Flink : Core,org.apache.flink.api.common.typeutils,GenericTypeSerializerConfigSnapshot,66,18,8,0,16,7,9,2,5,2
Flink : Core,org.apache.flink.api.common.typeutils,GenericTypeSerializerSnapshot,66,0,8,0,18,0,11,0,7,0
Flink : Core,org.apache.flink.api.common.typeutils,TypeSerializerSerializationUtil.UnloadableTypeSerializerException,0,12,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils,SingleThreadAccessCheckingTypeSerializer,202,0,8,0,51,0,19,0,15,0
Flink : Core,org.apache.flink.api.common.io.ratelimiting,GuavaFlinkConnectorRateLimiter,37,0,0,0,12,0,6,0,6,0
Flink : Core,org.apache.flink.api.java.typeutils,ObjectArrayTypeInfo,61,73,8,0,14,15,12,7,8,7
Flink : Core,org.apache.flink.api.java.typeutils,MapTypeInfo,104,33,14,0,25,7,20,2,13,2
Flink : Core,org.apache.flink.api.java.typeutils,ValueTypeInfo,241,202,59,21,50,43,41,16,6,11
Flink : Core,org.apache.flink.api.java.typeutils,PojoTypeInfo,163,539,26,52,22,107,25,34,4,16
Flink : Core,org.apache.flink.api.java.typeutils,TupleTypeInfoBase,104,428,15,45,16,88,18,28,5,11
Flink : Core,org.apache.flink.api.java.typeutils,PojoField,55,40,3,3,9,9,7,4,4,4
Flink : Core,org.apache.flink.api.java.typeutils,TypeExtractor,527,3056,132,442,106,694,129,224,8,58
Flink : Core,org.apache.flink.api.java.typeutils,GenericTypeInfo,36,71,4,4,11,14,9,8,6,7
Flink : Core,org.apache.flink.api.java.typeutils,AvroUtils,20,13,0,0,4,5,0,2,0,2
Flink : Core,org.apache.flink.api.java.typeutils,PojoTypeInfo.PojoTypeComparatorBuilder,3,95,3,3,0,21,3,4,0,4
Flink : Core,org.apache.flink.api.java.typeutils,AvroUtils.DefaultAvroUtils,15,19,2,2,3,5,4,2,2,2
Flink : Core,org.apache.flink.api.java.typeutils,EitherTypeInfoFactory,5,28,1,3,1,7,1,3,0,2
Flink : Core,org.apache.flink.api.java.typeutils,RowTypeInfo,185,464,20,50,30,88,20,33,4,14
Flink : Core,org.apache.flink.api.java.typeutils,PojoTypeInfo.NamedFlatFieldDescriptor,25,8,0,0,4,3,2,1,2,1
Flink : Core,org.apache.flink.api.java.typeutils,TupleTypeInfo.TupleTypeComparatorBuilder,4,114,4,6,0,23,4,5,0,4
Flink : Core,org.apache.flink.api.java.typeutils,EitherTypeInfo,60,61,4,4,12,15,12,7,8,7
Flink : Core,org.apache.flink.api.java.typeutils,TypeExtractionUtils,122,368,20,56,25,82,17,33,2,10
Flink : Core,org.apache.flink.api.java.typeutils,TypeExtractionUtils.LambdaExecutable,13,42,0,0,3,14,3,4,3,4
Flink : Core,org.apache.flink.api.java.typeutils,PojoTypeInfo.new Comparator() {...},0,14,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.java.typeutils,ListTypeInfo,82,20,12,0,19,5,18,2,12,2
Flink : Core,org.apache.flink.api.java.typeutils,TupleTypeInfo,228,151,32,14,39,29,23,14,5,9
Flink : Core,org.apache.flink.api.java.typeutils,MultisetTypeInfo,79,0,12,0,16,0,14,0,8,0
Flink : Core,org.apache.flink.api.java.typeutils,RowTypeInfo.RowTypeComparatorBuilder,162,0,14,0,30,0,11,0,4,0
Flink : Core,org.apache.flink.api.java.typeutils,TypeExtractionException,12,0,0,0,6,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.typeutils,EnumTypeInfo,73,19,7,1,15,7,14,3,10,3
Flink : Core,org.apache.flink.api.java.typeutils,MissingTypeInfo,112,9,8,0,21,4,18,1,14,1
Flink : Core,org.apache.flink.api.common.cache,DistributedCache.DistributedCacheEntry,140,0,14,0,26,0,14,0,7,0
Flink : Core,org.apache.flink.api.common.cache,DistributedCache,292,6,18,0,44,3,14,1,5,1
Flink : Core,org.apache.flink.types,Either,11,70,1,11,2,17,1,12,0,7
Flink : Core,org.apache.flink.types,ShortValue,145,32,14,2,38,9,20,5,12,5
Flink : Core,org.apache.flink.types,Either.Right,11,44,1,1,3,11,3,6,2,6
Flink : Core,org.apache.flink.types,FloatValue,65,36,6,2,19,10,14,5,10,5
Flink : Core,org.apache.flink.types,CharValue,42,126,2,14,17,23,11,14,9,8
Flink : Core,org.apache.flink.types,Row,38,561,18,60,3,113,20,47,2,26
Flink : Core,org.apache.flink.types,ByteValue,104,32,12,2,31,9,19,5,12,5
Flink : Core,org.apache.flink.types,DoubleValue,28,80,2,6,8,22,6,13,4,11
Flink : Core,org.apache.flink.types,NullFieldException,33,16,0,0,10,3,4,1,4,1
Flink : Core,org.apache.flink.types,Record.InternalDeSerializer,1167,395,122,30,188,69,92,22,22,15
Flink : Core,org.apache.flink.types,RowKind,14,79,1,4,1,16,1,8,0,5
Flink : Core,org.apache.flink.types,DeserializationException,16,0,0,0,8,0,4,0,4,0
Flink : Core,org.apache.flink.types,NullKeyFieldException,39,0,0,0,13,0,5,0,5,0
Flink : Core,org.apache.flink.types,JavaToValueConverter,3,181,0,40,1,43,1,22,1,2
Flink : Core,org.apache.flink.types,IntValue,39,120,6,12,10,31,9,17,4,13
Flink : Core,org.apache.flink.types,NullValue,21,41,2,4,8,13,7,11,5,10
Flink : Core,org.apache.flink.types,ListValue,261,0,18,0,68,0,39,0,30,0
Flink : Core,org.apache.flink.types,MapValue,219,0,16,0,60,0,27,0,19,0
Flink : Core,org.apache.flink.types,Either.Left,11,44,1,1,3,11,3,6,2,6
Flink : Core,org.apache.flink.types,Record,836,1726,117,215,163,363,87,122,14,29
Flink : Core,org.apache.flink.types,Record.new Value() {...},8,3,0,0,2,1,2,1,2,1
Flink : Core,org.apache.flink.types,LongValue,47,122,6,12,10,31,9,17,4,13
Flink : Core,org.apache.flink.types,RowUtils,96,585,32,104,29,145,31,59,3,19
Flink : Core,org.apache.flink.types,BooleanValue,100,43,16,2,27,11,23,6,14,6
Flink : Core,org.apache.flink.types,SerializableOptional,68,0,10,0,20,0,15,0,10,0
Flink : Core,org.apache.flink.types,StringValue,444,952,55,103,99,241,54,74,17,32
Flink : Core,org.apache.flink.types,KeyFieldOutOfBoundsException,49,0,0,0,13,0,5,0,5,0
Flink : Core,org.apache.flink.api.common,ExecutionMode,0,44,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.api.common,ExecutionConfig.GlobalJobParameters,4,16,2,2,2,4,3,3,1,3
Flink : Core,org.apache.flink.api.common,ExecutionConfig.SerializableSerializer,0,9,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common,ExecutionConfig,590,611,63,39,99,160,95,46,45,45
Flink : Core,org.apache.flink.api.common,TaskInfo,18,108,6,6,4,20,10,5,4,5
Flink : Core,org.apache.flink.api.common,JobExecutionResult,153,0,10,0,35,0,16,0,11,0
Flink : Core,org.apache.flink.api.common,Plan,217,0,12,0,56,0,29,0,23,0
Flink : Core,org.apache.flink.api.common,NonSerializableUserCodeException,7,0,0,0,4,0,2,0,2,0
Flink : Core,org.apache.flink.api.common,ExecutionConfig.ClosureCleanerLevel,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common,JobSubmissionResult,16,0,0,0,6,0,4,0,4,0
Flink : Core,org.apache.flink.api.common,InvalidProgramException,3,9,0,0,2,4,1,2,1,2
Flink : Core,org.apache.flink.api.common,CodeAnalysisMode,34,0,0,0,4,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,JobStatus,149,0,4,0,17,0,6,0,4,0
Flink : Core,org.apache.flink.api.common,RuntimeExecutionMode,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common,JobID,52,3,0,0,12,2,6,1,6,1
Flink : Core,org.apache.flink.api.common,JobStatus.TerminalState,34,0,0,0,4,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,Plan.MaxDopVisitor,28,0,2,0,8,0,4,0,3,0
Flink : Core,org.apache.flink.api.common,InputDependencyConstraint,24,0,0,0,3,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,ExecutionConfig.MapBasedJobParameters,43,0,4,0,11,0,6,0,4,0
Flink : Core,org.apache.flink.api.common,ArchivedExecutionConfig,87,0,6,0,26,0,11,0,8,0
Flink : Core,org.apache.flink.api.common.operators,SemanticProperties.EmptySemanticProperties,9,0,0,0,4,0,4,0,4,0
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.IterationRuntimeUDFContext,31,0,0,0,6,0,4,0,4,0
Flink : Core,org.apache.flink.api.common.operators,GenericDataSinkBase.new Comparator() {...},15,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.operators,Union,57,0,0,0,13,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.operators,ResourceSpec.Builder,55,44,0,0,20,10,8,3,8,3
Flink : Core,org.apache.flink.api.common.operators,Keys.IncompatibleKeysException,0,19,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.operators,ResourceSpec,94,453,14,46,21,95,15,37,3,19
Flink : Core,org.apache.flink.api.common.operators,DualInputOperator,156,21,8,0,51,6,24,2,20,2
Flink : Core,org.apache.flink.api.common.operators,DualInputSemanticProperties,37,227,5,45,6,50,6,27,1,7
Flink : Core,org.apache.flink.api.common.operators,AbstractUdfOperator,49,13,4,0,15,4,8,1,6,1
Flink : Core,org.apache.flink.api.common.operators,GenericDataSinkBase,151,78,9,7,40,22,17,6,11,4
Flink : Core,org.apache.flink.api.common.operators,SingleInputSemanticProperties,12,160,0,22,1,34,1,18,1,7
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.DynamicPathCollector,151,0,26,0,33,0,16,0,3,0
Flink : Core,org.apache.flink.api.common.operators,Order,24,44,8,0,2,5,6,1,2,1
Flink : Core,org.apache.flink.api.common.operators,CompilerHints,159,15,20,0,45,5,24,1,14,1
Flink : Core,org.apache.flink.api.common.operators,Operator,214,33,25,1,53,10,30,2,17,2
Flink : Core,org.apache.flink.api.common.operators,SingleInputOperator,107,19,6,0,32,5,16,2,13,2
Flink : Core,org.apache.flink.api.common.operators,UnaryOperatorInformation,0,10,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.operators,OperatorInformation,10,9,0,0,1,4,1,2,1,2
Flink : Core,org.apache.flink.api.common.operators,Ordering,475,112,89,11,94,22,60,10,14,6
Flink : Core,org.apache.flink.api.common.operators,BinaryOperatorInformation,0,16,0,0,0,6,0,3,0,3
Flink : Core,org.apache.flink.api.common.operators,SemanticProperties.InvalidSemanticAnnotationException,5,4,0,0,2,2,1,1,1,1
Flink : Core,org.apache.flink.api.common.operators,Keys,7,97,3,13,1,17,3,10,1,4
Flink : Core,org.apache.flink.api.common.operators,SingleInputSemanticProperties.AllFieldsForwardedProperties,5,23,0,4,1,7,1,5,1,3
Flink : Core,org.apache.flink.api.common.operators,Keys.ExpressionKeys,233,382,40,40,42,75,31,24,6,9
Flink : Core,org.apache.flink.api.common.operators,Keys.SelectorFunctionKeys,124,80,15,7,23,19,16,5,7,3
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.CompletedFuture,45,0,2,0,16,0,7,0,6,0
Flink : Core,org.apache.flink.api.common.operators,GenericDataSourceBase,90,92,10,10,28,25,17,6,11,2
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor,1178,0,98,0,220,0,60,0,11,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ListSerializer,141,24,17,1,31,6,21,3,12,3
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteSerializer,32,11,0,0,12,3,10,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantComparator,159,0,22,0,36,0,19,0,8,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortComparator,54,0,8,0,12,0,11,0,7,0
Flink : Core,org.apache.flink.api.common.typeutils.base,CharSerializer,32,11,0,0,12,3,10,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateTimeSerializer,84,8,10,0,25,2,15,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,DateSerializer,72,12,10,0,25,3,14,3,9,3
Flink : Core,org.apache.flink.api.common.typeutils.base,StringComparator,116,14,18,0,26,5,13,4,4,4
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatValueComparator,148,0,10,0,34,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanValueSerializer,57,0,0,0,18,0,12,0,12,0
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalTimeSerializer,83,8,4,0,26,2,12,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,StringValueComparator,142,0,10,0,32,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteSerializer.ByteSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,VoidSerializer,33,8,0,0,14,2,10,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,NullValueComparator,74,0,2,0,23,0,21,0,20,0
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueSerializer.IntValueSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,StringValueSerializer,45,70,4,4,12,20,5,11,2,10
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantSerializer.InstantSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanSerializer.BooleanSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,StringSerializer,0,37,0,0,0,14,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,ListSerializerSnapshot,27,0,0,0,8,0,5,0,5,0
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanValueComparator,142,0,10,0,32,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,MapSerializerConfigSnapshot,54,0,2,0,11,0,5,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatComparator,48,0,6,0,11,0,10,0,7,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortValueSerializer.ShortValueSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantSerializer,65,8,6,0,21,2,13,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleValueComparator,148,0,10,0,34,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,DateSerializer.DateSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueComparator,142,0,10,0,32,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortSerializer.ShortSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanComparator,54,0,8,0,12,0,11,0,7,0
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleValueSerializer.DoubleValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatSerializer.FloatSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LongValueSerializer.LongValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BigIntSerializer.BigIntSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,GenericArraySerializerSnapshot,8,53,1,1,3,14,2,8,1,8
Flink : Core,org.apache.flink.api.common.typeutils.base,DateComparator,116,0,16,0,23,0,17,0,9,0
Flink : Core,org.apache.flink.api.common.typeutils.base,NormalizedKeyUtil,340,0,48,0,70,0,33,0,9,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortValueComparator,142,0,10,0,32,0,23,0,18,0
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateComparator,220,0,26,0,55,0,33,0,20,0
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleSerializer.DoubleSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,TypeSerializerSingleton,0,15,0,0,0,4,0,4,0,4
Flink : Core,org.apache.flink.api.common.typeutils.base,IntSerializer,0,43,0,0,0,15,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlDateSerializer,77,8,10,0,26,2,15,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,IntComparator,46,8,8,0,8,4,8,3,4,3
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanSerializer,0,42,0,0,0,15,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueSerializer,54,0,0,0,16,0,12,0,12,0
