GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Flink : Core,org.apache.flink.types,StringValue,444,952,55,103,99,241,54,74,17,32
Flink : Core,org.apache.flink.types,KeyFieldOutOfBoundsException,49,0,0,0,13,0,5,0,5,0
Flink : Core,org.apache.flink.api.common,ExecutionMode,0,44,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.api.common,ExecutionConfig.GlobalJobParameters,4,16,2,2,2,4,3,3,1,3
Flink : Core,org.apache.flink.api.common,ExecutionConfig.SerializableSerializer,0,9,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common,ExecutionConfig,432,769,58,44,61,198,66,75,16,74
Flink : Core,org.apache.flink.api.common,TaskInfo,18,108,6,6,4,20,10,5,4,5
Flink : Core,org.apache.flink.api.common,JobExecutionResult,153,0,10,0,35,0,16,0,11,0
Flink : Core,org.apache.flink.api.common,Plan,217,0,12,0,56,0,29,0,23,0
Flink : Core,org.apache.flink.api.common,NonSerializableUserCodeException,7,0,0,0,4,0,2,0,2,0
Flink : Core,org.apache.flink.api.common,ExecutionConfig.ClosureCleanerLevel,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common,JobSubmissionResult,16,0,0,0,6,0,4,0,4,0
Flink : Core,org.apache.flink.api.common,InvalidProgramException,3,9,0,0,2,4,1,2,1,2
Flink : Core,org.apache.flink.api.common,CodeAnalysisMode,34,0,0,0,4,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,JobStatus,149,0,4,0,17,0,6,0,4,0
Flink : Core,org.apache.flink.api.common,RuntimeExecutionMode,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common,JobID,52,3,0,0,12,2,6,1,6,1
Flink : Core,org.apache.flink.api.common,JobStatus.TerminalState,34,0,0,0,4,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,Plan.MaxDopVisitor,28,0,2,0,8,0,4,0,3,0
Flink : Core,org.apache.flink.api.common,InputDependencyConstraint,24,0,0,0,3,0,1,0,1,0
Flink : Core,org.apache.flink.api.common,ExecutionConfig.MapBasedJobParameters,22,21,2,2,4,7,4,2,2,2
Flink : Core,org.apache.flink.api.common,ArchivedExecutionConfig,87,0,6,0,26,0,11,0,8,0
Flink : Core,org.apache.flink.api.common.operators,SemanticProperties.EmptySemanticProperties,9,0,0,0,4,0,4,0,4,0
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.IterationRuntimeUDFContext,31,0,0,0,6,0,4,0,4,0
Flink : Core,org.apache.flink.api.common.operators,GenericDataSinkBase.new Comparator() {...},15,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.operators,Union,57,0,0,0,13,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.operators,ResourceSpec.Builder,55,44,0,0,20,10,8,3,8,3
Flink : Core,org.apache.flink.api.common.operators,Keys.IncompatibleKeysException,0,19,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.operators,ResourceSpec,94,453,14,46,21,95,15,37,3,19
Flink : Core,org.apache.flink.api.common.operators,DualInputOperator,156,21,8,0,51,6,24,2,20,2
Flink : Core,org.apache.flink.api.common.operators,DualInputSemanticProperties,37,227,5,45,6,50,6,27,1,7
Flink : Core,org.apache.flink.api.common.operators,AbstractUdfOperator,49,13,4,0,15,4,8,1,6,1
Flink : Core,org.apache.flink.api.common.operators,GenericDataSinkBase,151,78,9,7,40,22,17,6,11,4
Flink : Core,org.apache.flink.api.common.operators,SingleInputSemanticProperties,12,160,0,22,1,34,1,18,1,7
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.DynamicPathCollector,151,0,26,0,33,0,16,0,3,0
Flink : Core,org.apache.flink.api.common.operators,Order,24,44,8,0,2,5,6,1,2,1
Flink : Core,org.apache.flink.api.common.operators,CompilerHints,159,15,20,0,45,5,24,1,14,1
Flink : Core,org.apache.flink.api.common.operators,Operator,214,33,25,1,53,10,30,2,17,2
Flink : Core,org.apache.flink.api.common.operators,SingleInputOperator,107,19,6,0,32,5,16,2,13,2
Flink : Core,org.apache.flink.api.common.operators,UnaryOperatorInformation,0,10,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.operators,OperatorInformation,10,9,0,0,1,4,1,2,1,2
Flink : Core,org.apache.flink.api.common.operators,Ordering,475,112,89,11,94,22,60,10,14,6
Flink : Core,org.apache.flink.api.common.operators,BinaryOperatorInformation,0,16,0,0,0,6,0,3,0,3
Flink : Core,org.apache.flink.api.common.operators,SemanticProperties.InvalidSemanticAnnotationException,5,4,0,0,2,2,1,1,1,1
Flink : Core,org.apache.flink.api.common.operators,Keys,7,97,3,13,1,17,3,10,1,4
Flink : Core,org.apache.flink.api.common.operators,SingleInputSemanticProperties.AllFieldsForwardedProperties,5,23,0,4,1,7,1,5,1,3
Flink : Core,org.apache.flink.api.common.operators,Keys.ExpressionKeys,226,389,39,41,40,77,30,25,5,10
Flink : Core,org.apache.flink.api.common.operators,Keys.SelectorFunctionKeys,124,80,15,7,23,19,16,5,7,3
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor.CompletedFuture,45,0,2,0,16,0,7,0,6,0
Flink : Core,org.apache.flink.api.common.operators,GenericDataSourceBase,90,92,10,10,28,25,17,6,11,2
Flink : Core,org.apache.flink.api.common.operators,CollectionExecutor,1178,0,98,0,220,0,60,0,11,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ListSerializer,7,158,3,15,2,35,5,19,2,13
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteSerializer,2,41,0,0,1,14,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantComparator,37,122,5,17,6,30,4,15,0,8
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortComparator,0,54,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,CharSerializer,2,41,0,0,1,14,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateTimeSerializer,7,85,3,7,2,25,4,13,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,DateSerializer,6,78,2,8,3,25,3,14,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,StringComparator,53,77,9,9,9,22,5,12,0,8
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatValueComparator,44,104,5,5,10,24,10,13,7,11
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanValueSerializer,2,55,0,0,1,17,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalTimeSerializer,2,89,0,4,1,27,1,13,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,StringValueComparator,21,121,4,6,4,28,7,16,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteSerializer.ByteSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,VoidSerializer,33,8,0,0,14,2,10,2,10,2
Flink : Core,org.apache.flink.api.common.typeutils.base,NullValueComparator,74,0,2,0,23,0,21,0,20,0
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueSerializer.IntValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,StringValueSerializer,15,100,1,7,4,28,2,14,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantSerializer.InstantSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanSerializer.BooleanSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,StringSerializer,0,37,0,0,0,14,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,ListSerializerSnapshot,0,27,0,0,0,8,0,5,0,5
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,MapSerializerConfigSnapshot,54,0,2,0,11,0,5,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatComparator,8,40,0,6,3,8,3,7,3,4
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortValueSerializer.ShortValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,InstantSerializer,2,71,1,5,1,22,2,13,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleValueComparator,44,104,5,5,10,24,10,13,7,11
Flink : Core,org.apache.flink.api.common.typeutils.base,DateSerializer.DateSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortSerializer.ShortSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanComparator,0,54,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleValueSerializer.DoubleValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatSerializer.FloatSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LongValueSerializer.LongValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BigIntSerializer.BigIntSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,GenericArraySerializerSnapshot,8,53,1,1,3,14,2,8,1,8
Flink : Core,org.apache.flink.api.common.typeutils.base,DateComparator,17,99,3,13,3,20,2,15,0,9
Flink : Core,org.apache.flink.api.common.typeutils.base,NormalizedKeyUtil,134,206,20,28,23,47,16,17,1,8
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateComparator,28,192,6,20,5,50,9,24,4,16
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleSerializer.DoubleSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,TypeSerializerSingleton,0,15,0,0,0,4,0,4,0,4
Flink : Core,org.apache.flink.api.common.typeutils.base,IntSerializer,0,43,0,0,0,15,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlDateSerializer,6,79,2,8,3,25,3,14,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,IntComparator,0,54,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanSerializer,0,42,0,0,0,15,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,IntValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,EnumComparator,106,0,18,0,21,0,16,0,7,0
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteValueSerializer.ByteValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,EnumSerializer,46,175,7,9,7,36,7,20,1,18
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatValueSerializer.FloatValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,EnumSerializer.EnumSerializerSnapshot,6,184,4,10,2,39,4,10,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,CharSerializer.CharSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,CharValueSerializer.CharValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LongSerializer.LongSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlDateSerializer.SqlDateSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,GenericArraySerializer,26,220,3,25,3,56,5,27,2,16
Flink : Core,org.apache.flink.api.common.typeutils.base,BooleanValueSerializer.BooleanValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,VoidSerializer.VoidSerializerSnapshot,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeutils.base,CharValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,NullValueSerializer,13,15,0,0,7,5,7,5,7,5
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,BigIntSerializer,4,123,2,17,1,44,3,23,1,14
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlTimestampSerializer,6,110,2,8,3,34,3,14,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,IntSerializer.IntSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatSerializer,2,41,0,0,1,14,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,BigDecSerializer,2,117,1,19,1,44,2,21,1,12
Flink : Core,org.apache.flink.api.common.typeutils.base,NullValueSerializer.NullValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateSerializer,2,76,0,4,1,24,1,13,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,CollectionSerializerConfigSnapshot,36,0,2,0,8,0,5,0,4,0
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlTimeSerializer.SqlTimeSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,ByteComparator,0,54,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,MapSerializerSnapshot,5,37,0,0,1,10,1,5,1,5
Flink : Core,org.apache.flink.api.common.typeutils.base,MapSerializer,13,245,5,25,2,55,7,24,2,14
Flink : Core,org.apache.flink.api.common.typeutils.base,BigDecComparator,0,109,0,12,0,24,0,14,0,8
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateTimeSerializer.LocalDateTimeSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,GenericArraySerializerConfigSnapshot,150,0,15,0,38,0,17,0,9,0
Flink : Core,org.apache.flink.api.common.typeutils.base,EnumSerializer.EnumSerializerConfigSnapshot,244,0,16,0,51,0,18,0,10,0
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateSerializer.LocalDateSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalTimeSerializer.LocalTimeSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,FloatValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,ShortSerializer,2,41,0,0,1,14,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlTimestampComparator,52,70,9,11,9,19,6,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,CharValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,StringValueSerializer.StringValueSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleSerializer,2,41,0,0,1,14,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,DoubleComparator,8,40,0,6,3,8,3,7,3,4
Flink : Core,org.apache.flink.api.common.typeutils.base,LongValueSerializer,2,52,0,0,1,15,1,11,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalTimeComparator,29,138,8,16,4,41,7,14,0,9
Flink : Core,org.apache.flink.api.common.typeutils.base,BigIntComparator,0,124,2,18,0,30,2,16,0,8
Flink : Core,org.apache.flink.api.common.typeutils.base,LongSerializer,0,43,0,0,0,15,0,12,0,12
Flink : Core,org.apache.flink.api.common.typeutils.base,BigDecSerializer.BigDecSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,BasicTypeComparator,8,71,0,6,2,17,2,13,2,10
Flink : Core,org.apache.flink.api.common.typeutils.base,StringSerializer.StringSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeutils.base,LongValueComparator,20,122,3,7,4,28,6,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,LongComparator,0,56,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlTimeSerializer,6,79,2,8,3,25,3,14,1,11
Flink : Core,org.apache.flink.api.common.typeutils.base,CharComparator,0,54,0,8,0,12,0,11,0,7
Flink : Core,org.apache.flink.api.common.typeutils.base,LocalDateTimeComparator,21,147,4,8,4,32,7,17,4,14
Flink : Core,org.apache.flink.api.common.typeutils.base,SqlTimestampSerializer.SqlTimestampSerializerSnapshot,0,6,0,0,0,2,0,2,0,2
Flink : Core,org.apache.flink.util.clock,ManualClock,16,28,0,0,4,8,3,4,3,4
Flink : Core,org.apache.flink.util.clock,SystemClock,8,7,0,0,3,2,3,2,3,2
Flink : Core,org.apache.flink.util.clock,Clock,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.types.parser,DoubleParser,6,112,2,14,1,25,3,12,1,6
Flink : Core,org.apache.flink.types.parser,ShortValueParser,10,134,4,28,4,30,4,16,0,4
Flink : Core,org.apache.flink.types.parser,BooleanParser,0,159,0,20,0,28,0,16,0,6
Flink : Core,org.apache.flink.types.parser,BooleanValueParser,0,43,0,0,0,9,0,4,0,4
Flink : Core,org.apache.flink.types.parser,SqlDateParser,6,113,2,14,1,25,3,12,1,6
Flink : Core,org.apache.flink.types.parser,IntParser,34,220,10,48,8,46,10,25,1,5
Flink : Core,org.apache.flink.types.parser,SqlTimestampParser,6,113,2,14,1,25,3,12,1,6
Flink : Core,org.apache.flink.types.parser,ShortParser,35,218,10,48,8,46,10,25,1,5
Flink : Core,org.apache.flink.types.parser,ByteParser,35,218,9,49,8,46,9,26,1,5
Flink : Core,org.apache.flink.types.parser,FieldParser.ParseErrorState,0,94,0,0,0,10,0,1,0,1
Flink : Core,org.apache.flink.types.parser,BigDecParser,11,210,5,47,2,38,6,27,1,6
Flink : Core,org.apache.flink.types.parser,ByteValueParser,10,134,3,29,4,30,3,17,0,4
Flink : Core,org.apache.flink.types.parser,StringValueParser,10,157,2,26,3,36,2,17,0,5
Flink : Core,org.apache.flink.types.parser,LongParser,33,268,12,56,8,58,12,28,1,5
Flink : Core,org.apache.flink.types.parser,FieldParser,7,267,3,23,2,66,3,23,0,13
Flink : Core,org.apache.flink.types.parser,BigIntParser,6,114,2,14,1,25,3,12,1,6
Flink : Core,org.apache.flink.types.parser,SqlTimeParser,6,93,1,9,1,20,2,10,1,6
Flink : Core,org.apache.flink.types.parser,FloatParser,6,109,2,14,1,24,3,11,1,5
Flink : Core,org.apache.flink.types.parser,StringParser,8,172,2,26,3,35,2,17,0,5
Flink : Core,org.apache.flink.types.parser,FloatValueParser,0,76,1,9,0,19,1,8,0,4
Flink : Core,org.apache.flink.types.parser,DoubleValueParser,0,76,1,9,0,19,1,8,0,4
Flink : Core,org.apache.flink.types.parser,IntValueParser,10,137,4,28,4,30,4,16,0,4
Flink : Core,org.apache.flink.types.parser,LongValueParser,10,169,5,33,4,38,5,18,0,4
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerSnapshot,12,151,5,11,5,55,5,15,0,12
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerSnapshotData.ClassResolverByName,25,6,0,0,5,3,1,1,1,1
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializer.KryoSerializerConfigSnapshot,5,25,0,0,2,10,1,3,1,3
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerSnapshotData,26,153,0,0,6,42,4,19,4,19
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,MinlogForwarder,53,0,6,0,15,0,7,0,2,0
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,Serializers.SpecificInstanceCollectionSerializer,18,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,Serializers.DummyAvroKryoSerializerClass,5,8,0,0,1,2,1,2,1,2
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,Serializers.SpecificInstanceCollectionSerializerForArrayList,4,0,0,0,2,0,1,0,1,0
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,Serializers.DummyAvroRegisteredClass,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializer,64,738,21,55,16,190,21,47,0,30
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,Serializers,84,130,20,22,20,35,15,11,2,3
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,JavaSerializer,66,3,4,0,20,1,4,1,2,1
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerDebugInitHelper,9,16,3,3,1,5,4,1,1,1
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerSnapshotData.SerializeableSerializerResolver,29,6,0,0,5,3,1,1,1,1
Flink : Core,org.apache.flink.api.java.typeutils.runtime.kryo,KryoSerializerSnapshotData.KryoRegistrationUtil,115,100,7,7,20,27,8,6,1,4
Flink : Core,org.apache.flink.core.plugin,DefaultPluginManager,90,0,2,0,22,0,6,0,5,0
Flink : Core,org.apache.flink.core.plugin,PluginDescriptor,26,21,0,0,3,8,1,4,1,4
Flink : Core,org.apache.flink.core.plugin,PluginConfig,24,27,0,2,9,8,4,3,4,2
Flink : Core,org.apache.flink.core.plugin,PluginLoader.PluginClassLoader,150,0,10,0,37,0,15,0,10,0
Flink : Core,org.apache.flink.core.plugin,PluginLoader.ContextClassLoaderSettingIterator,25,0,0,0,8,0,3,0,3,0
Flink : Core,org.apache.flink.core.plugin,PluginUtils,45,0,2,0,13,0,4,0,3,0
Flink : Core,org.apache.flink.core.plugin,DirectoryBasedPluginFinder,15,107,1,7,1,20,1,11,0,8
Flink : Core,org.apache.flink.core.plugin,Plugin,0,16,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.core.plugin,PluginLoader,44,0,0,0,13,0,4,0,4,0
Flink : Core,org.apache.flink.core.io,GenericInputSplit,42,18,6,0,6,6,6,3,3,3
Flink : Core,org.apache.flink.core.io,LocatableInputSplit,46,42,9,3,8,12,7,7,2,6
Flink : Core,org.apache.flink.core.io,VersionMismatchException,12,4,0,0,5,2,3,1,3,1
Flink : Core,org.apache.flink.core.io,VersionedIOReadableWritable,3,75,1,5,0,15,1,8,0,6
Flink : Core,org.apache.flink.core.io,PostVersionedIOReadableWritable,5,80,0,4,1,19,1,6,1,4
Flink : Core,org.apache.flink.core.io,SimpleVersionedSerializerTypeSerializerProxy,28,101,2,4,7,28,5,13,3,12
Flink : Core,org.apache.flink.core.io,InputStatus,0,44,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.core.io,SimpleVersionedSerialization,17,230,1,3,1,39,1,5,0,4
Flink : Core,org.apache.flink.util.concurrent,NeverCompleteFuture,91,0,6,0,25,0,11,0,8,0
Flink : Core,org.apache.flink.util.concurrent,FutureConsumerWithException,11,0,0,0,5,0,1,0,1,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple2Builder,28,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple5Builder,31,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple16Builder,42,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple22Builder,48,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple24Builder,50,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple13Builder,39,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple7Builder,33,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple11Builder,37,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple21Builder,47,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple10Builder,36,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple18Builder,44,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple0Builder,24,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple8Builder,34,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple15Builder,41,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple3Builder,29,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple23Builder,49,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple6Builder,32,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple17Builder,43,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple1Builder,27,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple12Builder,38,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple25Builder,51,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple14Builder,40,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple20Builder,46,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple19Builder,45,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple9Builder,35,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.java.tuple.builder,Tuple4Builder,30,0,0,0,5,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.restartstrategy,RestartStrategies.ExponentialDelayRestartStrategyConfiguration,155,0,16,0,31,0,17,0,9,0
Flink : Core,org.apache.flink.api.common.restartstrategy,RestartStrategies.FallbackRestartStrategyConfiguration,8,10,1,1,3,3,3,2,2,2
Flink : Core,org.apache.flink.api.common.restartstrategy,RestartStrategies.RestartStrategyConfiguration,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.restartstrategy,RestartStrategies.NoRestartStrategyConfiguration,18,0,2,0,6,0,5,0,4,0
Flink : Core,org.apache.flink.api.common.restartstrategy,RestartStrategies.FixedDelayRestartStrategyConfiguration,43,30,5,3,9,8,8,2,4,2
