<ca.liang.PayRollArrayMockTest: void init()>/$stack18
<ca.liang.PayRollArrayMockTest: void init()>/$stack17
<ca.liang.PayRollArrayMockTest: void testEmployeesPaidIntra()>/bankService_intra#_60
<ca.liang.PayRollArrayMockTest: void testAllEmployeesArePaidArrayIntra()>/employeeDB_intra#_111
<ca.liang.PayRollArrayMockTest: void testAllEmployeesArePaidArrayIntra()>/bankService_intra#_112
<ca.liang.PayRollArrayMockTest: void testAllEmployeesArePaidArrayInter()>/$stack12
<ca.liang.PayRollArrayMockTest: void testAllEmployeesArePaidArrayInter()>/$stack11
<ca.liang.PayRollArrayNoMockTest: void init()>/$stack14
<ca.liang.PayRollArrayNoMockTest: void init()>/$stack13
<ca.liang.PayRollMultipleEmployeeTest: void init()>/$stack21
<ca.liang.PayRollMultipleEmployeeTest: void init()>/$stack20
<ca.liang.PayRollMultipleEmployeeTest: void testAllEmployeesArePaid2()>/$stack18
<ca.liang.PayRollMultipleEmployeeTest: void testAllEmployeesArePaid2()>/$stack17
<ca.liang.PayRollAnnotationMockTest: void init()>/$stack13
<ca.liang.PayRollAnnotationMockTest: void init()>/$stack12
<ca.liang.PayRollAnnotationMockTest: void testEmployeesPaidIntra()>/$stack14
<ca.liang.PayRollAnnotationMockTest: void testEmployeeIsPaid()>/$stack3
<ca.liang.PayRollAnnotationMockTest: void testEmployeeIsPaid()>/$stack2
<ca.liang.PayRollMultipleEmployee2Test: void init()>/$stack21
<ca.liang.PayRollMultipleEmployee2Test: void init()>/$stack20
<ca.liang.DirtyTest: void init()>/$stack14
<ca.liang.DirtyTest: void init()>/$stack13
<org.mockito.internal.MockitoCore: java.lang.Object verify(java.lang.Object,org.mockito.verification.VerificationMode)>/mock#_0
<org.mockito.internal.util.MockUtil: boolean isMock(java.lang.Object)>/mock#_0
<ca.liang.PayRollMockTest: void init()>/$stack13
<ca.liang.PayRollMockTest: void init()>/$stack12
<ca.liang.PayRollMockTest: void testNoEmployeesIntra()>/employeeDB_intra#_70
<ca.liang.PayRollMockTest: void testNoEmployeesIntra()>/bankService_intra#_71
<ca.liang.PayRollArrayMockTest: void testAllEmployeesArePaidArrayInter()>/$stack15
<ca.liang.PayRollMultipleEmployeeTest: void testAllEmployeesArePaid1()>/$stack5
<ca.liang.PayRollMultipleEmployeeTest: void testAllEmployeesArePaid2()>/$stack21
<ca.liang.PayRollAnnotationMockTest: void testEmployeeIsPaid()>/$stack4
<ca.liang.PayRollMultipleEmployee2Test: void testAllEmployeesArePaid()>/$stack5
<ca.liang.PayRollMockTest: void testEmployeeIsPaid()>/$stack6
<ca.liang.PayRollMockTest: void testEmployeeIsPaid_singleVerify()>/$stack6
<org.mockito.internal.InOrderImpl: java.lang.Object verify(java.lang.Object)>/mock#_0
<org.mockito.internal.InOrderImpl: java.lang.Object verify(java.lang.Object,org.mockito.verification.VerificationMode)>/mock#_0
