<org.apache.flink.api.common.io.InputStreamFSInputWrapperTest: void testClose()>/$stack5
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack52
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack56
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack60
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack64
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack69
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack78
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack86
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack91
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack95
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack100
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack105
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack111
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack116
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack125
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack131
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack137
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateFsMethods()>/$stack145
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateOutStreamMethods()>/$stack27
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateOutStreamMethods()>/$stack29
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateOutStreamMethods()>/$stack33
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateOutStreamMethods()>/$stack35
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateOutStreamMethods()>/$stack37
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateInStreamMethods()>/$stack60
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateInStreamMethods()>/$stack68
<org.apache.flink.core.fs.LimitedConnectionsFileSystemDelegationTest: void testDelegateInStreamMethods()>/$stack70
<org.apache.flink.api.common.io.InputStreamFSInputWrapper: void <init>(java.io.InputStream)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: void <init>(org.apache.flink.core.fs.FileSystem,int)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FSDataOutputStream create(org.apache.flink.core.fs.Path,org.apache.flink.core.fs.FileSystem$WriteMode)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FSDataOutputStream create(org.apache.flink.core.fs.Path,boolean,int,short,long)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FSDataInputStream open(org.apache.flink.core.fs.Path,int)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FSDataInputStream open(org.apache.flink.core.fs.Path)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FileStatus getFileStatus(org.apache.flink.core.fs.Path)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.BlockLocation[] getFileBlockLocations(org.apache.flink.core.fs.FileStatus,long,long)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: org.apache.flink.core.fs.FileStatus[] listStatus(org.apache.flink.core.fs.Path)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: boolean delete(org.apache.flink.core.fs.Path,boolean)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: boolean mkdirs(org.apache.flink.core.fs.Path)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: boolean rename(org.apache.flink.core.fs.Path,org.apache.flink.core.fs.Path)>/@parameter0
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: boolean rename(org.apache.flink.core.fs.Path,org.apache.flink.core.fs.Path)>/@parameter1
<org.apache.flink.core.fs.LimitedConnectionsFileSystem: boolean exists(org.apache.flink.core.fs.Path)>/@parameter0
<org.mockito.Mockito: java.lang.Object verify(java.lang.Object)>/@parameter0
