<org.postgresql.shaded.com.ongres.scram.common.message.ServerFinalMessage: org.postgresql.shaded.com.ongres.scram.common.message.ServerFinalMessage parseFrom(java.lang.String)>/$stack20
<org.postgresql.shaded.com.ongres.scram.common.message.ServerFinalMessage: org.postgresql.shaded.com.ongres.scram.common.message.ServerFinalMessage parseFrom(java.lang.String)>/$stack18
<org.apache.ibatis.reflection.wrapper.MapWrapper: java.lang.Object get(org.apache.ibatis.reflection.property.PropertyTokenizer)>/collection#_42
<org.apache.ibatis.reflection.wrapper.MapWrapper: java.lang.Object get(org.apache.ibatis.reflection.property.PropertyTokenizer)>/$stack5
<org.apache.ibatis.reflection.wrapper.MapWrapper: java.lang.Class getSetterType(java.lang.String)>/$stack12
<org.apache.ibatis.reflection.wrapper.MapWrapper: java.lang.Class getGetterType(java.lang.String)>/$stack12
<org.apache.ibatis.reflection.wrapper.MapWrapper: boolean hasGetter(java.lang.String)>/$stack10
<org.apache.ibatis.reflection.wrapper.MapWrapper: boolean hasGetter(java.lang.String)>/$stack13
<org.apache.ibatis.reflection.wrapper.MapWrapper: boolean hasGetter(java.lang.String)>/$stack7
<org.hsqldb.jdbc.JDBCPreparedStatement: void setArray(int,java.sql.Array)>/l6#_0
<org.hsqldb.types.BinaryUUIDType: java.lang.String convertToString(java.lang.Object)>/$stack3
<org.hsqldb.types.BinaryUUIDType: java.lang.String convertToSQLString(java.lang.Object)>/$stack3
<org.hsqldb.types.BinaryUUIDType: java.util.UUID getJavaUUID(org.hsqldb.types.BinaryData)>/l1#_0
<org.apache.ibatis.ognl.ASTMethod: java.lang.Object getValueBody(org.apache.ibatis.ognl.OgnlContext,java.lang.Object)>/root#_91
<org.apache.ibatis.ognl.ASTMethod: java.lang.Object getValueBody(org.apache.ibatis.ognl.OgnlContext,java.lang.Object)>/$stack16
<org.apache.ibatis.ognl.ASTCtor: java.lang.Object getValueBody(org.apache.ibatis.ognl.OgnlContext,java.lang.Object)>/root#_83
<org.apache.ibatis.executor.ReuseExecutor: java.sql.Statement prepareStatement(org.apache.ibatis.executor.statement.StatementHandler,org.apache.ibatis.logging.Log)>/connection#_88
<org.apache.ibatis.reflection.wrapper.BeanWrapper: java.lang.Object get(org.apache.ibatis.reflection.property.PropertyTokenizer)>/collection#_46
<org.apache.ibatis.reflection.wrapper.BeanWrapper: java.lang.Class getSetterType(java.lang.String)>/$stack9
<org.apache.ibatis.reflection.wrapper.BeanWrapper: java.lang.Class getGetterType(java.lang.String)>/$stack9
<org.apache.ibatis.reflection.wrapper.BeanWrapper: boolean hasSetter(java.lang.String)>/$stack9
<org.apache.ibatis.reflection.wrapper.BeanWrapper: boolean hasSetter(java.lang.String)>/$stack12
<org.apache.ibatis.reflection.wrapper.BeanWrapper: boolean hasGetter(java.lang.String)>/$stack9
<org.apache.ibatis.reflection.wrapper.BeanWrapper: boolean hasGetter(java.lang.String)>/$stack12
<org.apache.ibatis.reflection.wrapper.BeanWrapper: org.apache.ibatis.reflection.MetaObject instantiatePropertyValue(java.lang.String,org.apache.ibatis.reflection.property.PropertyTokenizer,org.apache.ibatis.reflection.factory.ObjectFactory)>/$stack7
<org.apache.ibatis.reflection.wrapper.BeanWrapper: java.lang.Object getBeanProperty(org.apache.ibatis.reflection.property.PropertyTokenizer,java.lang.Object)>/$stack6
<org.apache.ibatis.reflection.wrapper.BeanWrapper: java.lang.Object getBeanProperty(org.apache.ibatis.reflection.property.PropertyTokenizer,java.lang.Object)>/$stack14
<org.apache.ibatis.reflection.wrapper.BeanWrapper: void setBeanProperty(org.apache.ibatis.reflection.property.PropertyTokenizer,java.lang.Object,java.lang.Object)>/$stack8
<org.apache.ibatis.reflection.wrapper.BeanWrapper: void setBeanProperty(org.apache.ibatis.reflection.property.PropertyTokenizer,java.lang.Object,java.lang.Object)>/$stack16
<org.h2.value.DataType: org.h2.value.Value convertToValue1(org.h2.engine.SessionInterface,java.lang.Object,int)>/$stack85
<org.hsqldb.jdbc.JDBCCallableStatement: java.lang.Object getObject(int,java.lang.Class)>/l4#_0
<org.postgresql.geometric.PGbox: java.lang.String getValue()>/$stack4
<org.postgresql.geometric.PGbox: java.lang.String getValue()>/$stack9
<org.h2.jdbc.JdbcConnection: org.h2.jdbc.JdbcConnection$Settings getSettings()>/l9#_2087
<java.util.AbstractMap: boolean equals(java.lang.Object)>/$stack16
<org.postgresql.jdbc.PgArray: java.lang.Object readBinaryArray(byte[],int,int)>/$stack4
<org.postgresql.jdbc.PgArray: java.lang.Object buildArray(org.postgresql.jdbc.ArrayDecoding$PgArrayList,int,int)>/connection#_309
<org.postgresql.jdbc.PgArray: java.lang.String getBaseTypeName()>/$stack8
<org.apache.ibatis.reflection.MetaObject: java.lang.Object getValue(java.lang.String)>/$stack8
<org.apache.ibatis.reflection.MetaObject: void setValue(java.lang.String,java.lang.Object)>/$stack8
<org.apache.ibatis.reflection.MetaObject: org.apache.ibatis.reflection.MetaObject metaObjectForProperty(java.lang.String)>/value#_145
<org.apache.ibatis.builder.annotation.MapperAnnotationBuilder: void lambda$parseStatement$2(java.lang.Class,org.apache.ibatis.scripting.LanguageDriver,java.lang.reflect.Method,org.apache.ibatis.builder.annotation.MapperAnnotationBuilder$AnnotationWrapper)>/$stack21
<org.apache.ibatis.type.ClobReaderTypeHandler: java.io.Reader getNullableResult(java.sql.ResultSet,java.lang.String)>/$stack3
<org.apache.ibatis.type.ClobReaderTypeHandler: java.io.Reader getNullableResult(java.sql.ResultSet,int)>/$stack3
<org.hsqldb.types.BitType: java.lang.Object castOrConvertToType(org.hsqldb.SessionInterface,java.lang.Object,org.hsqldb.types.Type,boolean)>/$stack56
<org.hsqldb.types.BitType: java.lang.String convertToSQLString(java.lang.Object)>/$stack3
<org.postgresql.jdbc.TypeInfoCache: int getSQLTypeFromQueryResult(java.sql.ResultSet)>/typtype#_221
<org.postgresql.jdbc.TypeInfoCache: int getSQLType(int)>/$stack2
<org.postgresql.jdbc.TypeInfoCache: int getPGType(java.lang.String)>/$stack21
<org.postgresql.jdbc.TypeInfoCache: java.lang.String getPGType(int)>/$stack18
<org.postgresql.jdbc.TypeInfoCache: java.lang.String getPGType(int)>/$stack20
<org.postgresql.jdbc.TypeInfoCache: int getPGArrayType(java.lang.String)>/elementTypeName#2#_504
<org.postgresql.jdbc.TypeInfoCache: char getArrayDelimiter(int)>/$stack15
<org.postgresql.jdbc.TypeInfoCache: int getPGArrayElement(int)>/$stack23
<org.postgresql.jdbc.TypeInfoCache: int getPGArrayElement(int)>/schema#_599
<org.postgresql.jdbc.TypeInfoCache: java.lang.String getJavaClass(int)>/pgTypeName#_634
<java.util.Hashtable$Entry: java.lang.String toString()>/$stack3
<java.util.Hashtable$Entry: java.lang.String toString()>/$stack7
<org.apache.ibatis.scripting.xmltags.TextSqlNode$BindingTokenParser: java.lang.String handleToken(java.lang.String)>/value#_77
<org.apache.ibatis.ognl.ASTAdd: java.lang.Object getValueBody(org.apache.ibatis.ognl.OgnlContext,java.lang.Object)>/$stack12
<org.apache.ibatis.ognl.OgnlRuntime: java.lang.Object getProperty(org.apache.ibatis.ognl.OgnlContext,java.lang.Object,java.lang.Object)>/$stack4
<org.apache.ibatis.ognl.OgnlRuntime: void setProperty(org.apache.ibatis.ognl.OgnlContext,java.lang.Object,java.lang.Object,java.lang.Object)>/$stack5
<org.apache.ibatis.submitted.batch_keys.BatchKeysTest: void testJdbc3Support()>/key#_63
<org.apache.ibatis.ognl.ArrayPropertyAccessor: void setProperty(java.util.Map,java.lang.Object,java.lang.Object,java.lang.Object)>/$stack13
